Date,3 Year,5 Year,7 Year,10 Year,15 Year,20 Year
1346025600,,0.002864263,0.005579371,0.009339229,,
1346112000,,0.002867517,0.005572775,0.009325286,,
1346198400,,0.002856176,0.005445592,0.009221185,,
1346284800,,0.002875264,0.005519004,0.009265525,,
1346371200,,0.002792625,0.005377195,0.009239811,,
1346630400,,0.002745237,0.005229707,0.00908706,,
1346716800,,0.002771363,0.00530114,0.009150464,,
1346803200,,0.002740595,0.005225741,0.009068787,,
1346889600,,0.00278665,0.005319609,0.009155323,,
1346976000,,0.002845183,0.005509809,0.009339961,,
1347235200,,0.002690198,0.005309057,0.009149513,,
1347321600,,0.002687079,0.005281177,0.009150918,,
1347408000,,0.00270472,0.005412785,0.009249428,,
1347494400,,0.002764397,0.005603105,0.009467289,,
1347580800,,0.002606084,0.005335815,0.009190661,,
1347926400,,0.002739423,0.005596356,0.009335391,,
1348012800,,0.002739854,0.005641554,0.009329637,,
1348099200,,0.002621263,0.005428905,0.009189756,,
1348185600,,0.002631812,0.005439909,0.00921569,,
1348444800,,0.002595105,0.005333479,0.009103128,,
1348531200,,0.002606323,0.005332335,0.009104924,,
1348617600,,0.002565602,0.005162386,0.00892004,,
1348704000,,0.002566865,0.005173347,0.008915817,,
1348790400,,0.002530091,0.005123513,0.008787363,,
1349049600,,0.002543511,0.005059183,0.008690559,,
1349136000,,0.002480127,0.005041265,0.008692646,,
1349222400,,0.002461275,0.005052267,0.008721475,,
1349308800,,0.002482856,0.005132643,0.008780112,,
1349395200,,0.002495999,0.005196235,0.008914474,,
1349740800,,0.002481948,0.005163516,0.008871069,,
1349827200,,0.002453705,0.005103696,0.008850594,,
1349913600,,0.002396388,0.004929614,0.008723573,,
1350000000,,0.002432129,0.005020218,0.008804632,,
1350259200,,0.00244563,0.004930096,0.008721796,,
1350345600,,0.002465504,0.004992116,0.008771111,,
1350432000,,0.00248657,0.005093946,0.008873356,,
1350518400,,0.002647717,0.005419656,0.009102349,,
1350604800,,0.002586156,0.005326581,0.008954054,,
1350864000,,0.002566929,0.005273164,0.008925503,,
1350950400,,0.002572629,0.005321659,0.008959342,,
1351036800,,0.00252961,0.005238882,0.008879271,,
1351123200,,0.0025425,0.005282642,0.008930717,,
1351209600,,0.002419489,0.005071656,0.008778187,,
1351468800,,0.002421759,0.005094729,0.008811382,,
1351555200,,0.002358062,0.004931149,0.008719442,,
1351641600,,0.002424997,0.005074727,0.008790015,,
1351728000,,0.002489113,0.005190331,0.008810242,,
1351814400,,0.00256045,0.005278319,0.008817779,,
1352073600,,0.002512452,0.005172689,0.0087003,,
1352160000,,0.00249839,0.005071066,0.008608499,,
1352246400,,0.002515518,0.005028519,0.008643986,,
1352332800,,0.002484407,0.004850472,0.008483991,,
1352419200,,0.002482498,0.00478365,0.008454653,,
1352678400,,0.002545907,0.004775363,0.008411473,,
1352764800,,0.002504025,0.00482776,0.008455558,,
1352851200,,0.002533087,0.004899604,0.00846298,,
1352937600,,0.002466995,0.004792457,0.008420612,,
1353024000,,0.002399851,0.004663094,0.008374833,,
1353283200,,0.00244217,0.004752982,0.008478171,,
1353369600,,0.002414901,0.004754763,0.008403452,,
1353456000,,0.002463413,0.004815384,0.008441207,,
1353542400,,0.002425387,0.004854035,0.008495769,,
1353888000,,0.002398845,0.004805488,0.008476457,,
1353974400,,0.002397806,0.004814329,0.008486101,,
1354060800,,0.002337385,0.004643456,0.008326478,,
1354147200,,0.002300824,0.004579948,0.008288553,,
1354233600,,0.002275715,0.004528599,0.008259596,,
1354492800,,0.002283643,0.00453287,0.008209975,,
1354579200,,0.002286185,0.004540969,0.008170357,,
1354665600,,0.002197297,0.004401949,0.008016846,,
1354752000,,0.00207245,0.004143293,0.007797979,,
1354838400,,0.002069834,0.004269474,0.00799048,,
1355097600,,0.002008118,0.004147052,0.007886001,,
1355184000,,0.002039396,0.004192055,0.007945698,,
1355270400,,0.00199985,0.004144525,0.007931784,,
1355356800,,0.002111758,0.004460241,0.008177417,,
1355443200,,0.002103172,0.004517229,0.008268522,,
1355702400,,0.002181584,0.00464001,0.008337053,,
1355788800,,0.002317954,0.004931753,0.008567212,,
1355875200,,0.002248882,0.004989282,0.00883162,,
1355961600,,0.002115981,0.004866589,0.008746789,,
1356048000,,0.00207468,0.004843468,0.008629676,,
1356393600,,0.002118651,0.004971046,0.008619565,,
1356480000,,0.002242732,0.0052539,0.008875847,,
1356566400,,0.002328948,0.005454718,0.009022994,,
1356652800,,0.002238024,0.005319375,0.00901173,,
1357257600,,0.002434442,0.005706443,0.009438859,,
1357516800,,0.002444898,0.005547094,0.009458922,,
1357603200,,0.002470148,0.005539459,0.009391291,,
1357689600,,0.002425087,0.005528798,0.009361888,,
1357776000,,0.002327477,0.005488595,0.009425888,,
1357862400,,0.002061891,0.00520814,0.009388055,,
1358208000,,0.001949339,0.004788621,0.008941737,,
1358294400,,0.00196934,0.004615266,0.008615936,,
1358380800,,0.001941839,0.00453079,0.008458682,,
1358467200,,0.001884336,0.00468855,0.008715744,,
1358726400,,0.001877691,0.00452239,0.008454941,,
1358812800,,0.001828881,0.004481494,0.00840204,,
1358899200,,0.001944666,0.0045736,0.008377146,,
1358985600,,0.001900905,0.004496098,0.008371831,,
1359072000,,0.001845584,0.004401937,0.008306139,,
1359331200,,0.002002839,0.004691382,0.008552547,,
1359417600,,0.002002607,0.00494146,0.008717595,,
1359504000,,0.001935274,0.004923761,0.00869153,,
1359590400,,0.00185525,0.004654349,0.008490987,,
1359676800,,0.001902854,0.004926009,0.00869237,,
1359936000,,0.00213617,0.005362066,0.009031682,,
1360022400,,0.00206975,0.005186713,0.008903398,,
1360108800,,0.001945643,0.005001527,0.008709696,,
1360195200,,0.001849612,0.004846648,0.008603265,,
1360281600,,0.001877676,0.004792972,0.008547241,,
1360627200,,0.001903511,0.004740556,0.008485045,,
1360713600,,0.001890731,0.00463527,0.008367394,,
1360800000,,0.002025145,0.004998211,0.008655532,,
1360886400,,0.00192935,0.004795867,0.008476419,,
1361145600,,0.001896919,0.00473128,0.008436076,,
1361232000,,0.001795369,0.004634139,0.008387853,,
1361318400,,0.001731771,0.004642229,0.008423791,,
1361404800,,0.001692732,0.004569166,0.008370225,,
1361491200,,0.001654266,0.004506431,0.008279855,,
1361750400,,0.001575781,0.00434355,0.008088361,,
1361836800,,0.001528048,0.004178235,0.00787115,,
1361923200,,0.001493811,0.003709393,0.007696652,,
1362009600,,0.001511423,0.003659316,0.007645439,,
1362096000,,0.001509824,0.003649336,0.007600352,,
1362355200,,0.001316393,0.003351326,0.007109227,,
1362441600,,0.001442485,0.00365729,0.007398324,,
