Date,3 Year,5 Year,7 Year,10 Year,15 Year,20 Year
1365984000,0.002644215,0.003713578,0.005533985,0.007701921,0.011005678,0.016963739
1366070400,0.002615988,0.003588787,0.005115146,0.007201208,0.010710336,0.016763493
1366156800,0.002560654,0.003456432,0.005103585,0.007345768,0.010986474,0.017078576
1366243200,0.002534771,0.003327454,0.004795531,0.007206431,0.010918974,0.016691238
1366329600,0.002406244,0.00318951,0.004657092,0.007205696,0.010891097,0.016083468
1366588800,0.002435759,0.003295056,0.004933022,0.007496147,0.011241787,0.016489878
1366675200,0.002435237,0.003241875,0.004677944,0.007276746,0.011066292,0.016259972
1366761600,0.002451685,0.003316897,0.004768623,0.007397397,0.011261924,0.016642176
1366848000,0.002513585,0.003389868,0.004700502,0.007290838,0.011227854,0.016676389
1366934400,0.002532295,0.003516373,0.004797931,0.007329762,0.011184014,0.01668025
1367280000,0.002551563,0.003574471,0.004901409,0.007469168,0.011325827,0.016783869
1367366400,0.002418783,0.003411936,0.004678373,0.007310999,0.011181807,0.016567669
1367452800,0.002286686,0.003229874,0.004331585,0.007042466,0.011069694,0.016522536
1367884800,0.002341258,0.003385894,0.00472728,0.007387728,0.011354827,0.016826973
1367971200,0.002327053,0.003362836,0.004723174,0.00739025,0.011389306,0.016923779
1368057600,0.002333225,0.003371334,0.004726822,0.007397758,0.011416819,0.016981971
1368144000,0.002573304,0.003965713,0.005761239,0.008419968,0.012138042,0.017470739
1368403200,0.002874402,0.004488794,0.006533077,0.00923095,0.012768619,0.017960574
1368489600,0.003332171,0.00516769,0.007400583,0.009979888,0.013202434,0.018263739
1368576000,0.003443725,0.005415503,0.007645758,0.010150748,0.013259426,0.018363805
1368662400,0.003223063,0.005116901,0.007305523,0.009889227,0.01313641,0.01837884
1368748800,0.003036374,0.004856494,0.006870571,0.009479561,0.012898225,0.018367309
1369008000,0.003086775,0.005177219,0.007439939,0.009889515,0.013095583,0.018652174
1369094400,0.00308405,0.005335027,0.007671672,0.010227518,0.013367167,0.018752778
1369180800,0.002959698,0.005227463,0.007649488,0.010286337,0.013500738,0.018937375
1369267200,0.002706876,0.004764865,0.007038641,0.009781884,0.013161861,0.018631206
1369353600,0.002732542,0.004854432,0.007246451,0.009855074,0.013126513,0.018604811
1369612800,0.002701978,0.004748988,0.007139941,0.009796621,0.013018611,0.018443435
1369699200,0.002947501,0.00526066,0.007726844,0.010478727,0.013503616,0.018714892
1369785600,0.003095341,0.005514466,0.008010243,0.010819505,0.013710702,0.018731809
1369872000,0.003017056,0.005125684,0.007466346,0.01036379,0.01345316,0.018575383
1369958400,0.002847222,0.004764345,0.007293649,0.010128455,0.013174133,0.01816728
1370217600,0.002591176,0.004167618,0.006604817,0.009548589,0.012775729,0.017799859
1370304000,0.002658156,0.004416806,0.007122551,0.010105248,0.013386143,0.018494677
1370390400,0.002442093,0.004111927,0.006859729,0.00991025,0.013331193,0.018595807
1370476800,0.002478474,0.004143917,0.006643876,0.009728675,0.013164784,0.018345228
1370563200,0.002432789,0.004096454,0.00661807,0.009886769,0.013294942,0.018266167
1370822400,0.00243784,0.004058925,0.006505563,0.009807987,0.013311206,0.018375359
1370908800,0.002585462,0.004354033,0.006888569,0.010157978,0.013613942,0.018656124
1370995200,0.002647167,0.00459939,0.007158299,0.010222615,0.013624708,0.018794488
