Date,3 Year,5 Year,7 Year,10 Year,15 Year,20 Year
1164758400,0.011288733,0.013923745,0.015847373,0.018587661,0.021559742,0.023539064
1164844800,0.010996529,0.013593262,0.015520066,0.018262533,0.021236191,0.023191861
1164931200,0.010807338,0.013268922,0.015126411,0.017810753,0.020716467,0.022659694
1165190400,0.010970316,0.013420943,0.015258055,0.017945883,0.020789926,0.022696677
1165276800,0.010979023,0.013428243,0.015230522,0.017880096,0.02071979,0.022671722
1165363200,0.011277146,0.013714463,0.015417726,0.01790448,0.020626302,0.022474747
1165449600,0.011602257,0.014081545,0.015814891,0.018196701,0.020777288,0.022666398
1165536000,0.011672036,0.014218796,0.01604267,0.018419834,0.020987628,0.02289282
1165795200,0.011286817,0.013804514,0.015633911,0.018057781,0.020730759,0.022768297
1165881600,0.011029556,0.013553606,0.015389963,0.017918586,0.020688833,0.022767362
1165968000,0.010854587,0.013344233,0.015121639,0.017652674,0.020400796,0.022444065
1166054400,0.010868953,0.013416198,0.015221854,0.017785204,0.020490525,0.022502056
1166140800,0.011253574,0.013884793,0.015704046,0.018149523,0.020736777,0.022851108
1166400000,0.011420315,0.014115081,0.015947957,0.018365318,0.020961004,0.022945597
1166486400,0.011075603,0.013713754,0.015536758,0.018012477,0.020607882,0.022536529
1166572800,0.01078795,0.013403498,0.015247347,0.017707235,0.020300181,0.022206008
1166659200,0.01071678,0.013377736,0.015242031,0.017669544,0.020308849,0.022262611
1166745600,0.010498498,0.013197074,0.015082198,0.017541829,0.020249945,0.022198008
1167004800,0.010457901,0.013169046,0.015083129,0.017473376,0.020150166,0.022176709
1167091200,0.010297809,0.013037543,0.014947856,0.017278126,0.019951942,0.022046218
1167177600,0.010993011,0.013779005,0.015694376,0.017945431,0.020463436,0.022407817
1167264000,0.010979569,0.013862121,0.015884928,0.018209125,0.020804895,0.022718192
1167350400,0.011015365,0.013942698,0.016030545,0.018339086,0.020876818,0.022726978
1167868800,0.011412042,0.01433929,0.016430867,0.018696906,0.021188013,0.023050881
1167955200,0.011377868,0.014296808,0.016376811,0.018640191,0.021150569,0.023000644
1168300800,0.01148911,0.01442173,0.01653262,0.018809856,0.021354097,0.023238838
1168387200,0.011474556,0.014463923,0.016613602,0.018974462,0.021580466,0.023488654
1168473600,0.011279841,0.014275713,0.016430792,0.018795402,0.021429861,0.023340581
1168560000,0.011360014,0.014398585,0.016525125,0.018839586,0.021468536,0.023498847
1168819200,0.011455954,0.014403789,0.016510323,0.018852075,0.021475888,0.023499485
1168905600,0.011428353,0.014316674,0.016415922,0.018852777,0.021515921,0.023527356
1168992000,0.010784403,0.013624758,0.01572771,0.018382833,0.02122943,0.023232
1169078400,0.010980104,0.013871043,0.016010631,0.018635719,0.021461676,0.0234711
1169164800,0.010511161,0.013404508,0.015541627,0.018184516,0.021121231,0.02318387
1169424000,0.010273505,0.013196549,0.015383826,0.018086205,0.021115473,0.023270455
1169510400,0.010276714,0.013209194,0.015392705,0.018091597,0.021143375,0.023299807
1169596800,0.010392375,0.013278029,0.015410227,0.018123328,0.021154386,0.023335979
1169683200,0.010475991,0.013351594,0.015464302,0.01817977,0.021166089,0.023229048
1169769600,0.010334506,0.013303637,0.015539931,0.018365707,0.021371596,0.023387845
1170028800,0.010500404,0.013512927,0.015816803,0.018700356,0.021694847,0.023752249
1170115200,0.01042474,0.013444157,0.015784062,0.018583481,0.021578346,0.023638344
1170201600,0.010302124,0.013348001,0.015682277,0.018473828,0.021447937,0.023434906
1170288000,0.010432421,0.013463508,0.015780384,0.018559884,0.021446418,0.023373195
1170374400,0.010692617,0.013762146,0.016065942,0.018685744,0.021469224,0.023387836
1170633600,0.010703209,0.013720182,0.016008289,0.018657121,0.021478974,0.023356512
1170720000,0.010796246,0.013870539,0.01617654,0.01886031,0.021700736,0.023590412
1170806400,0.010899874,0.013958689,0.016225718,0.018891385,0.021735578,0.023618293
1170892800,0.010750319,0.013780796,0.016109711,0.018824887,0.021711743,0.023618857
1170979200,0.010427786,0.013432015,0.015710859,0.018457215,0.021387259,0.023336027
1171324800,0.01082831,0.013890934,0.016235618,0.018860269,0.021676375,0.023638506
1171411200,0.010812901,0.013856336,0.016196974,0.018791035,0.021616597,0.023552029
1171497600,0.011071757,0.014092759,0.016442384,0.018949803,0.021704133,0.023675552
1171584000,0.010818121,0.013746226,0.016014012,0.018598838,0.021427457,0.023442313
1171843200,0.010902513,0.013798346,0.016080044,0.018687784,0.0215013,0.02345685
1171929600,0.010748651,0.013658224,0.0159628,0.018623842,0.021489298,0.02342975
1172016000,0.010876171,0.013644941,0.01587685,0.018514824,0.021391841,0.023314315
